,Key,Level,MAE,Model,R2
727,3_1,3,0.12260458944058794,wind_speed+PPFD_Avg+AirTC_Avg,0.8658058057055775
728,3_1,3,0.12835635992209812,wind_speed+PPFD_Avg+AirTC_Avg,0.855401249863627
729,3_1,3,0.13210265152385942,wind_speed+PPFD_Avg+AirTC_Avg,0.835038563647174
730,3_1,3,0.12440176594179674,wind_speed+PPFD_Avg+AirTC_Avg,0.8595799000212592
731,3_1,3,0.13027534770626112,wind_speed+PPFD_Avg+AirTC_Avg,0.8532962418153348
732,3_1,3,0.12705058217612775,wind_speed+PPFD_Avg+AirTC_Avg,0.8535638709828797
733,3_1,3,0.12633226251979188,wind_speed+PPFD_Avg+AirTC_Avg,0.8557296152717948
734,3_1,3,0.1307753060127551,wind_speed+PPFD_Avg+AirTC_Avg,0.8364472617013187
735,3_1,3,0.12541399014601387,wind_speed+PPFD_Avg+AirTC_Avg,0.8565505630675592
736,3_1,3,0.12049430657869684,wind_speed+PPFD_Avg+AirTC_Avg,0.8711068325580555
737,3_1,3,0.12603459476759454,wind_speed+PPFD_Avg+AirTC_Avg,0.8572711808299376
738,3_1,3,0.1287643206508879,wind_speed+PPFD_Avg+AirTC_Avg,0.8491304908191752
739,3_1,3,0.1272924690912419,wind_speed+PPFD_Avg+AirTC_Avg,0.8498733839968997
740,3_1,3,0.12375315859723635,wind_speed+PPFD_Avg+AirTC_Avg,0.8660324617710056
741,3_1,3,0.13082323599149323,wind_speed+PPFD_Avg+AirTC_Avg,0.8375067518414452
742,3_1,3,0.12628328585144566,wind_speed+PPFD_Avg+AirTC_Avg,0.8568010806247537
743,3_1,3,0.1250372069523642,wind_speed+PPFD_Avg+AirTC_Avg,0.861904443460343
744,3_1,3,0.13453385656381323,wind_speed+PPFD_Avg+AirTC_Avg,0.852938463947363
745,3_1,3,0.12701720020613363,wind_speed+PPFD_Avg+AirTC_Avg,0.8537644965500675
746,3_1,3,0.1286164210584373,wind_speed+PPFD_Avg+AirTC_Avg,0.8466139764794864
747,3_1,3,0.12085350438252905,wind_speed+PPFD_Avg+AirTC_Avg,0.8739643955746629
748,3_1,3,0.12772627633608494,wind_speed+PPFD_Avg+AirTC_Avg,0.8497589843780915
749,3_1,3,0.12984189700702412,wind_speed+PPFD_Avg+AirTC_Avg,0.8521607501255871
