datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-15 19:30:00,6.599821,9.450859,12.844451,5.6792088,6.1604395,5.9199047,6.433706
2016-07-15 20:00:00,5.630868,8.740483,12.77765,5.6792088,5.5258927,5.9298797,5.78445
2016-07-15 20:30:00,4.3046713,7.317818,12.586873,5.6792088,4.8027754,5.958367,6.0337076
2016-07-15 21:00:00,3.7587786,6.889056,12.225696,5.6792088,5.0076804,6.0177326,6.180726
2016-07-15 21:30:00,3.6746578,6.806734,11.910374,5.679209,5.065541,6.069924,6.1890416
2016-07-15 22:00:00,3.3719478,6.390841,11.291052,5.6792593,5.079273,6.1760573,5.7874007
2016-07-15 22:30:00,3.708232,6.3567934,10.922516,5.6799707,5.0474734,6.2852654,5.7417655
2016-07-15 23:00:00,4.013537,6.3931127,10.52341,5.6871014,5.092734,6.451087,5.7901106
2016-07-15 23:30:00,4.789262,6.378629,9.737474,5.6792808,5.0676146,6.57396,5.7711577
2016-07-16 00:00:00,5.218884,6.364271,9.351422,5.811625,5.249656,6.5261393,5.7599783
2016-07-16 00:30:00,5.458257,6.3562565,8.844293,5.714607,5.0967975,5.641509,5.739665
2016-07-16 01:00:00,5.529983,6.316686,8.228628,5.72941,5.079817,5.463355,5.6890244
2016-07-16 01:30:00,5.5073633,6.302743,7.468003,5.6952705,5.0168047,5.243669,5.668097
2016-07-16 02:00:00,5.51565,6.320015,6.654354,5.7072845,5.0509744,5.106186,5.690967
2016-07-16 02:30:00,5.539091,6.313424,6.4697385,5.6960535,5.028404,4.971074,5.682504
