,Key,Level,MAE,Model,R2
1969,7_2,7,0.2742558563426532,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.5187855422843005
1970,7_2,7,0.2950436547880101,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.2910645044030402
1971,7_2,7,0.2872784353392173,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3173316799801088
1972,7_2,7,0.32047447842041343,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,-0.20720313932654344
1973,7_2,7,0.2764329355074876,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.39779310713016347
1974,7_2,7,0.31147676784025147,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.24894453387281412
1975,7_2,7,0.26013262953067656,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.5399579441368766
1976,7_2,7,0.3023208043308772,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.22897311893055905
1977,7_2,7,0.25168794460147537,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.6694833309465762
1978,7_2,7,0.2894401603828126,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3740503508404013
1979,7_2,7,0.2844944770106893,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.23149387902790186
1980,7_3,7,0.29841786981782803,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.27346939917505564
1981,7_3,7,0.28495812509027163,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.33274132908879583
1982,7_3,7,0.3027542018824197,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,-0.029666899862624607
1983,7_3,7,0.27585437460161744,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.46996595879012537
1984,7_3,7,0.31112255097064767,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,-0.006659875574966501
1985,7_3,7,0.28952686530671207,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.24407308355103985
1986,7_3,7,0.2884062782060534,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.31233756733949913
1987,7_3,7,0.26986950498760304,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.4993195679009331
1988,7_3,7,0.2736199526365666,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.4819204707365994
1989,7_3,7,0.2935768104707026,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.16553729155612817
1990,7_3,7,0.2890092101136041,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.3169391889812574
1991,7_3,7,0.2964834993438344,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.22008894551343172
1992,7_3,7,0.285624307861937,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.3327186615785602
1993,7_3,7,0.2913963543014116,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.3452059148568063
1994,7_3,7,0.2827506555400731,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.38236281836546593
1995,7_3,7,0.30725316305882433,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.03894806894940983
1996,7_3,7,0.26357010829719657,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.509992148154785
1997,7_3,7,0.2957802980971645,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.2875323332187564
1998,7_3,7,0.2843126773546544,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.29633969849349795
1999,7_3,7,0.2948693857023698,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.2522094835588288
2000,7_3,7,0.2633174877140288,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.47904123634061135
2001,7_3,7,0.2775185834872242,wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Grass,0.3904571684177468
