,MSE,Model,Number,Performance,SE,Size,T,T2
136,0.02563607519704464,air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Sedge,34,0,0.005790049190544096,6,1.8091019026911326,0.5179751064588127
137,0.026087044758971552,air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Shrub,35,0,0.004694122762490695,6,2.4741009989076628,1.0109332536528783
138,0.026580189924854756,air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Grass,36,0,0.0047833420383890735,6,2.8841107985945658,1.4474587823228595
139,0.02585132109536066,air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Upland,37,0,0.004601237989932927,6,2.2892428841275128,0.8039213076836602
140,0.025189476575811467,air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub,38,0,0.003992365550913853,6,1.824557205515265,0.20350294288406517
141,0.026182806251198627,air_pressure+PPFD_Avg+VPD+Temp+VWC+Upland,39,0,0.004560106119259594,6,2.603752137927256,1.118780319423806
142,0.027023759700061396,PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge,40,0,0.0041272138006423565,6,3.5624835680812477,2.020666787549243
143,0.02482183226333671,PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Shrub,41,2,0.003861171312746118,6,1.4886096034088612,-0.1712279976452586
144,0.027546138925854828,PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Grass,42,0,0.0042923812251782455,6,3.9813820011042154,2.4831423573600184
145,0.024729255752332563,PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Upland,43,2,0.003564203826894749,6,1.450314527699993,-0.2775373181706684
146,0.02715236050100539,PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub,44,0,0.004790342019938148,6,3.3888808586868167,1.9658675262990621
147,0.027368005778736434,PPFD_Avg+VPD+Temp+VWC+Sedge+Upland,45,0,0.0048422330414482255,6,3.5568606667262705,2.1470450891436723
148,0.02635721896251032,PPFD_Avg+VPD+Temp+VWC+Shrub+Grass,46,0,0.004705358395124108,6,2.712719301714857,1.2576188753241528
149,0.025611748726518665,PPFD_Avg+VPD+Temp+VWC+Shrub+Upland,47,0,0.004583059018800269,6,2.0764783116152166,0.5821895942308086
150,0.02621478058289037,PPFD_Avg+VPD+Temp+VWC+Grass+Upland,48,0,0.004312173339122566,6,2.717238598666652,1.187545395700802
151,0.02272081507230706,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC,0,0,0.0044718856325925895,7,,
152,0.024222086597102007,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Sedge,1,0,0.00493406938182539,7,,
153,0.02372471936976557,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Shrub,2,0,0.004662666800419063,7,,
154,0.02441120933665128,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Grass,3,0,0.004470402213797951,7,,
155,0.023923056182942565,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Upland,4,0,0.004986282219750461,7,,
156,0.022704176425577826,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Sedge,5,0,0.0036540180093767504,7,,
157,0.023157768253001993,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,6,0,0.0044017324024301615,7,,
158,0.024279128692367036,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Grass,7,0,0.004913469555546886,7,,
159,0.023083522312827957,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Upland,8,0,0.004781359152122255,7,,
